,stat_date,client_id,c_owner_verified_deal_concentration,n_owner_verified_deal_concentration,c_notary_datacap_alloc_concentration,n_notary_datacap_alloc_concentration,c_total_datacap_received,n_total_datacap_received,c_total_datacap_used,n_total_datacap_used,c_datacap_utilization_rate,n_datacap_utilization_rate,c_max_single_provider_datacap_spent,n_max_single_provider_datacap_spent,c_max_single_notary_datacap_received,n_max_single_notary_datacap_received,c_top3_provider_datacap_spent,n_top3_provider_datacap_spent,c_top3_notary_datacap_received,n_top3_notary_datacap_received,c_top3_provider_concentration_verified,n_top3_provider_concentration_verified,c_top3_notary_concentration,n_top3_notary_concentration,c_top5_provider_concentration_verified,n_top5_provider_concentration_verified,c_top5_notary_concentration,n_top5_notary_concentration,c_verified_deal_duration_avg,n_verified_deal_duration_avg,c_verified_deal_duration_std,n_verified_deal_duration_std,c_avg_price_per_epoch_per_unit_verified,n_avg_price_per_epoch_per_unit_verified,c_frac_paid_verified_deals,n_frac_paid_verified_deals,c_verified_deal_frequency,n_verified_deal_frequency,c_datacap_to_deal_timelapse_min,n_datacap_to_deal_timelapse_min,c_datacap_to_deal_timelapse_avg,n_datacap_to_deal_timelapse_avg,create_ts,stat_date_in_month,p_owner_verified_deal_concentration,p_notary_datacap_alloc_concentration,p_total_datacap_received,p_total_datacap_used,p_datacap_utilization_rate,p_max_single_provider_datacap_spent,p_max_single_notary_datacap_received,p_top3_provider_datacap_spent,p_top3_notary_datacap_received,p_top3_provider_concentration_verified,p_top3_notary_concentration,p_top5_provider_concentration_verified,p_top5_notary_concentration,p_verified_deal_duration_avg,p_verified_deal_duration_std,p_avg_price_per_epoch_per_unit_verified,p_frac_paid_verified_deals,p_verified_deal_frequency,p_datacap_to_deal_timelapse_min,p_datacap_to_deal_timelapse_avg
759,2023-04-27,f01916905,0.9997979247753012,0.9998064673406118,0.8571428571428572,0.8857142857142858,4343070929715200.0,0.16241776282944873,4242321734369280.0,0.1636894858866202,0.9768023140822785,0.015728464405465915,546074490044416.0,0.22653730803297775,4343070929715200.0,0.16241776282944873,1361333907881984.0,0.3408475948946632,4343070929715200.0,0.16241776282944873,0.3208936033429765,0.24880658535735384,1.0,1.0,0.46415139826422375,0.364570570096406,1.0,1.0,1540799.7551814723,0.9926772712839756,0.6973485965969425,1.1814950707246758e-06,1.0,1.0,1.0,1.0,0.5343840819565145,0.1068768163913029,1.0,1.0,8.36080661448092e-06,0.01529331953128368,2023-04-28 04:38:43.255,202304,99,88,16,16,1,22,16,34,16,24,99,36,99,99,0,99,99,10,99,1
760,2023-04-27,f02059052,0.9990641085634067,0.9990726448587774,0.0,0.0,225168986252247.0,0.008420641058534633,218559342968832.0,0.008433086580031517,0.9706458540608675,0.01562933297324543,96103382908928.0,0.039868189889391614,225168986252247.0,0.008420641058534633,169740597198848.0,0.04249925287678201,225168986252247.0,0.008420641058534633,0.7766339104663859,0.7529236415116967,1.0,1.0,0.9357354546872563,0.9237926846149984,1.0,1.0,1525429.1138667914,0.9777534744023596,296.66695133102354,0.0005026331770867701,1.0,1.0,1.0,1.0,0.05773907091521516,0.011547814183043032,6.886103842445945e-05,6.81934238095283e-05,1.07233627160583e-05,0.019917056695546366,2023-04-28 04:38:43.255,202304,99,0,0,0,1,3,0,4,0,75,99,92,99,97,0,99,99,1,0,2
761,2023-04-27,f01955259,0.9987689782519491,0.9987775120256404,0.5,0.5166666666666666,87960930222080.0,0.003289473293364626,83080505196544.0,0.003205651535725598,0.9445159912109375,0.015208589442217887,38216350564352.0,0.015853934066389172,87960930222080.0,0.003289473293364626,83080505196544.0,0.020801502028229554,87960930222080.0,0.003289473293364626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1526447.2712351251,0.9787420326184714,823.8626916504879,0.0013958437915974186,1.0,1.0,1.0,1.0,0.05613008729299583,0.011226017458599167,0.0001558117793705204,0.00015514422280917233,3.8031044056944025e-06,0.006373481787604966,2023-04-28 04:38:43.255,202304,99,51,0,0,1,1,0,2,0,99,99,99,99,97,0,99,99,1,0,0
762,2023-04-27,f01381852,0.9985526248573909,0.9985611567824956,0.6,0.62,1125899906842624.0,0.0421052627822699,1117064426962944.0,0.04310179972217064,0.9921525174431736,0.015975633661621087,247438937948160.0,0.10264927550793446,686095255732224.0,0.025657894354767664,482839384555520.0,0.12089219387283308,1125899906842624.0,0.0421052627822699,0.43223951358674595,0.37197184331140837,1.0,1.0,0.5410232563116005,0.45572811119373374,1.0,1.0,1477072.1615611217,0.9308023212754879,204244.7483743198,0.34604524136604337,0.9999916399334831,0.9999916399334831,0.9960154613721116,0.9960154613721116,0.0519032762689245,0.0103806552537849,1.0,1.0,2.8711978904202544e-06,0.004549655980711006,2023-04-28 04:38:43.255,202304,99,61,4,4,1,10,2,12,4,37,99,45,99,93,34,99,99,1,99,0
763,2023-04-27,f01729602,0.9951278928136419,0.9951363954768363,0.5,0.5166666666666666,192448894599168.0,0.007197008245554805,111768336596992.0,0.004312568141106431,0.5807689196125692,0.009351527421487192,27153722769408.0,0.011264637238023864,192414534860800.0,0.007195723294896406,60537631145984.0,0.015157270026417865,192448894599168.0,0.007197008245554805,0.5416348940064054,0.492979523062477,1.0,1.0,0.6764526460271466,0.616325376205493,1.0,1.0,1518030.1102314251,0.9705695693771947,1119.4110751062128,0.0018965818154747529,1.0,1.0,1.0,1.0,0.020847352183131673,0.004169470436626335,1.0,1.0,1.634866887981218e-06,0.0021300437651573245,2023-04-28 04:38:43.255,202304,99,51,0,0,0,1,0,1,0,49,99,61,99,97,0,99,99,0,99,0
764,2023-04-27,f01905508,0.9987484355444305,0.9987569691425988,0.5,0.5166666666666666,164926744166400.0,0.006167762768177517,163433706160128.0,0.006306070357927171,0.990947265625,0.015956226674731486,48886928375808.0,0.02028059017510517,164926744166400.0,0.006167762768177517,108887621500928.0,0.027263027359604144,164926744166400.0,0.006167762768177517,0.6662494785148102,0.630821922592134,1.0,1.0,0.8931998331247393,0.8733523444284008,1.0,1.0,1540797.650813517,0.9926752280927198,2.102994885267648,3.5630359089100444e-06,1.0,1.0,1.0,1.0,0.08677237185056473,0.017354474370112945,0.0009074410163339383,0.0009067739616058105,4.357461235380673e-06,0.007458408521819619,2023-04-28 04:38:43.255,202304,99,51,0,0,1,2,0,2,0,63,99,87,99,99,0,99,99,1,0,0
765,2023-04-27,f01948518,0.9998659577320048,0.999874500878609,0.75,0.775,3869929086050631.0,0.1447236838751418,3814919069761536.0,0.14719820426848648,0.9857852650356355,0.01587310804653167,462278067486720.0,0.191774622041847,3869929086050631.0,0.1447236838751418,1322452776910848.0,0.3311126283947521,3869929086050631.0,0.1447236838751418,0.346652904747862,0.2773002318262998,1.0,1.0,0.5561915230154687,0.47371521246271725,1.0,1.0,1514082.0517403155,0.9667362860553217,4969.001365680737,0.008418817573629162,1.0,1.0,1.0,1.0,0.6670541249403911,0.1334108249880782,1.0,1.0,4.8027946444304635e-06,0.008329966506214799,2023-04-28 04:38:43.255,202304,99,77,14,14,1,19,14,33,14,27,99,47,99,96,0,99,99,13,99,0
766,2023-04-27,f01941329,0.9993546305259762,0.9993631693036513,0.33333333333333337,0.3444444444444445,1869169767219200.0,0.06990131542474867,978113571848192.0,0.037740397296472356,0.5232877125459559,0.008425963970663447,114580869087232.0,0.04753351771981996,1759218604441600.0,0.06578947331787312,300003465625600.0,0.07511416475416947,1869169767219200.0,0.06990131542474867,0.3067163918998989,0.23312446555041164,1.0,1.0,0.4740162420271165,0.37626867293373295,1.0,1.0,1540233.713312538,0.9921276849846457,1714.6339614586225,0.0029050486133427866,1.0,1.0,1.0,1.0,0.12404766034664497,0.024809532069328993,0.0004418912947414936,0.0004412239291841637,1.0319339954265878e-05,0.01912634740501971,2023-04-28 04:38:43.255,202304,99,34,6,3,0,4,6,7,6,23,99,37,99,99,0,99,99,2,0,2
767,2023-04-27,f02090659,0.999193248107236,0.9992017855060127,0.33333333333333337,0.3444444444444445,412351220154368.0,0.015420692459305921,549347255123968.0,0.021196499321576644,1.3322314286309473,0.02145159052916853,286912405307392.0,0.11902472100914703,412316860416000.0,0.015419407508647523,389049948831744.0,0.09740941464261126,412351220154368.0,0.015420692459305921,0.7082040461710314,0.6772299598196933,1.0,1.0,0.8376566960407099,0.807487203009659,1.0,1.0,1532160.0,0.9842886849657178,1.1691028553537572e-11,1.9807729842883344e-17,1.0,1.0,1.0,1.0,0.16527925859099482,0.03305585171819896,1.0,1.0,3.0987171321387835e-05,0.059575173120977404,2023-04-28 04:38:43.255,202304,99,34,1,2,2,11,1,9,1,67,99,80,99,98,0,99,99,3,99,6
768,2023-04-27,f01614121,0.9924910218739798,0.9924995020069791,0.16666666666666663,0.17222222222222217,170493021782016.0,0.006375924774838092,168907159101440.0,0.006517262896845056,0.9906983719098861,0.01595221898356414,49773302251520.0,0.02064829962822535,109951162777600.0,0.004111841714739738,109262625832960.0,0.027356920065872467,159429186027520.0,0.0059621706628337386,0.6468797794848975,0.6093961336045669,0.9351068117694478,0.6268641676743246,0.8943289556622717,0.8746913004096077,1.0,1.0,1511458.1872347372,0.9641887006862758,39068.51636102228,0.06619251795490966,1.0,1.0,1.0,1.0,0.0050055971826152325,0.0010011194365230464,1.0,1.0,3.1669831402073403e-06,0.0051285346160873935,2023-04-28 04:38:43.255,202304,99,17,0,0,1,2,0,2,0,60,93,87,99,96,6,99,99,0,99,0
769,2023-04-27,f01501820,0.9879807692307693,0.9879892108268535,0.0,0.0,16492674416640.0,0.0006167759238955127,16329734094848.0,0.000630080872225097,0.9901204427083333,0.015942913156957176,5727338889216.0,0.0023759683424072336,16492674416640.0,0.0006167759238955127,14625168949248.0,0.003661815283975687,16492674416640.0,0.0006167759238955127,0.8956158663883089,0.8845355099756452,1.0,1.0,1.0,1.0,1.0,1.0,1540800.0,0.9926775089853119,0.0,0.0,1.0,1.0,1.0,1.0,0.002773148456769549,0.0005546296913539097,1.134404210908431e-05,1.067638909232143e-05,1.2001703245050208e-06,0.0012793030549662623,2023-04-28 04:38:43.255,202304,98,0,0,0,1,0,0,0,0,88,99,99,99,99,0,99,99,0,0,0
770,2023-04-27,f01549256,0.999794565466455,0.9998031080030627,0.7142857142857143,0.7380952380952381,4947802324992000.0,0.1850328944172643,4314247991394304.0,0.16646475206664402,0.8719523756239149,0.014040168772673839,678962388795392.0,0.2816654406584569,4398046511104000.0,0.16447368388288652,1679753069199360.0,0.42057263866089606,4947802324992000.0,0.1850328944172643,0.3893501422611748,0.3245297731784662,1.0,1.0,0.5782638950966442,0.49988946161206416,1.0,1.0,1495211.321023064,0.948414151899283,28700.883634322938,0.04862697466500321,0.9999999999998787,0.9999999999998787,0.5414701211273616,0.5414701211273616,0.09337873181816506,0.018675746363633013,1.0,1.0,7.74412556320567e-06,0.014086418627057866,2023-04-28 04:38:43.255,202304,99,73,18,16,1,28,16,42,18,32,99,49,99,94,4,99,54,1,99,1
771,2023-04-27,f01801077,0.0,0.0,0.0,0.0,34359738368.0,1.2845585225775675e-06,34091302912.0,1.315408919050307e-06,0.9921875,0.015976196951392952,34091302912.0,1.4142239673777535e-05,34359738368.0,1.2845585225775675e-06,34091302912.0,8.53544008093855e-06,34359738368.0,1.2845585225775675e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1442908.0,0.8976313561003451,0.0,0.0,0.9999867647117214,0.9999867647117214,0.0,0.0,0.0,0.0,0.0006510416666666666,0.0006503744407507976,1.8190672473669768e-06,0.0024905406214198425,2023-04-28 04:38:43.255,202304,0,0,0,0,1,0,0,0,0,99,99,99,99,89,0,99,0,0,0,0
772,2023-04-27,f01889672,0.9985881144910794,0.9985966467194178,0.6666666666666667,0.688888888888889,274877906944000.0,0.010279604875053075,265605340987392.0,0.010248350888320941,0.9662666015625,0.015558818169168329,43261863395328.0,0.01794704941491942,274877906944000.0,0.010279604875053075,109262625832960.0,0.027356920065872467,274877906944000.0,0.010279604875053075,0.4113720960082146,0.34888935322921333,1.0,1.0,0.6261070465922218,0.5566236704560329,1.0,1.0,1466918.4443588755,0.9209437857715099,264739.5212620168,0.44853956962628055,1.0,1.0,1.0,1.0,0.015518343753921414,0.003103668750784283,1.0,1.0,5.620611047882809e-06,0.009930507587826192,2023-04-28 04:38:43.255,202304,99,68,1,1,1,1,1,2,1,34,99,55,99,92,44,99,99,0,99,1
773,2023-04-27,f01972309,0.9998846677277236,0.9998932110341914,0.75,0.775,3295720133560894.0,0.12324999965619494,1477960255143936.0,0.057026922867587954,0.4484483497532477,0.007220899177859152,297037522272256.0,0.12322509437748137,3295720133560894.0,0.12324999965619494,888317079977984.0,0.22241474948802853,3295720133560894.0,0.12324999965619494,0.601042603741379,0.5586933501617264,1.0,1.0,1.0,1.0,1.0,1.0,1529072.8608170138,0.9812912929136268,1262.1041541146278,0.0021383420632155427,1.0,1.0,1.0,1.0,0.2939306005668027,0.05878612011336054,1.0,1.0,7.948894087128709e-06,0.014487169251985683,2023-04-28 04:38:43.255,202304,99,77,12,5,0,12,12,22,12,55,99,99,99,98,0,99,99,5,99,1
774,2023-04-27,f01920136,0.9992647058823529,0.9992732438916857,0.6666666666666667,0.688888888888889,384829069721600.0,0.014391446981928634,92728343920640.0,0.0035779122598168346,0.24095982142857142,0.0038799150878769486,54546084659200.0,0.02262827360656477,384829069721600.0,0.014391446981928634,92728343920640.0,0.023217105289496408,384829069721600.0,0.014391446981928634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1540798.1106617646,0.9926756745725839,1.957406959216771,3.316371015877271e-06,1.0,1.0,1.0,1.0,0.1321735750036445,0.026434715000728897,1.0,1.0,6.997803816865176e-06,0.012625799091823115,2023-04-28 04:38:43.255,202304,99,68,1,0,0,2,1,2,1,99,99,99,99,99,0,99,99,2,99,1
775,2023-04-27,f02038606,0.9997520408941787,0.9997605830674441,0.6666666666666667,0.688888888888889,1924145348608000.0,0.07195723647818646,1787338829070336.0,0.0689642588079695,0.9289001116071428,0.014957142262325045,304264878489600.0,0.1262233406875382,1924145348608000.0,0.07195723647818646,697235327156224.0,0.17457214779403304,1924145348608000.0,0.07195723647818646,0.390096894789044,0.32535579334859627,1.0,1.0,0.6093499656672007,0.5367524935143694,1.0,1.0,1540053.4286068513,0.9919526413886467,3784.289111611273,0.006411598092237968,1.0,1.0,1.0,1.0,0.8212462815093158,0.16424925630186316,0.0009174311926605505,0.0009167641446024699,3.379931367737759e-05,0.06507879147480432,2023-04-28 04:38:43.255,202304,99,68,7,6,1,12,7,17,7,32,99,53,99,99,0,99,99,16,0,6
776,2023-04-27,f01379794,0.9998372896599058,0.9998458325615616,0.75,0.775,1.1544895456270092e+16,0.4317442945962456,1.1610153362653184e+16,0.4479764039584475,1.0056525333321793,0.016193011165157565,385965618102272.0,0.16011663910899465,9244078039829054.0,0.34570065763816266,1114148923506688.0,0.2789579974968678,1.1522870863976204e+16,0.4309206412242121,0.09596332526412724,0.0,0.9980922657656526,0.9890305281525023,0.15671422109442734,0.0,1.0,1.0,1376051.5392753177,0.8327184992030915,199622.36932673678,0.33821369472439017,1.0,1.0,1.0,1.0,0.22599429453541647,0.04519885890708329,1.0,1.0,1.485093312175491e-05,0.02799508738027301,2023-04-28 04:38:43.255,202304,99,77,43,44,1,16,34,27,43,0,99,0,99,83,33,99,99,4,99,2
777,2023-04-27,f01729611,0.9995525408560707,0.9995610813247495,0.5,0.5166666666666666,3377734080266239.0,0.1263170740817397,3351311441461248.0,0.12930995837832138,0.9921774070494891,0.015976034434518643,224610549235712.0,0.09317898925618062,2471790100170670.0,0.09243749964411223,670729339142144.0,0.16793564060097657,3377734080266239.0,0.1263170740817397,0.20013936360677084,0.11523430548111349,1.0,1.0,0.3325042724609375,0.2084584559159207,1.0,1.0,1494057.7419686168,0.9472941088807129,119857.55214909867,0.20307075649732043,1.0,1.0,1.0,1.0,0.1159424561883415,0.0231884912376683,1.0,1.0,3.038347494966934e-06,0.004876782958994523,2023-04-28 04:38:43.255,202304,99,51,12,12,1,9,9,16,12,11,99,20,99,94,20,99,99,2,99,0
778,2023-04-27,f01752082,0.990293007370124,0.9903014687226459,0.6666666666666667,0.688888888888889,192414534860800.0,0.007195723294896406,189649918099456.0,0.007317619816676857,0.9856319754464286,0.015870639774753777,49841484857344.0,0.020676584970773054,192414534860800.0,0.007195723294896406,135274289954816.0,0.033869659600666145,192414534860800.0,0.007195723294896406,0.713284199173108,0.6828493701202332,1.0,1.0,0.9698004673737192,0.9641882581424838,1.0,1.0,1527600.7113068488,0.9798619406947258,115278.73505069145,0.19531301545085095,0.9999999402829408,0.9999999402829408,0.995146503685062,0.995146503685062,0.006903424038757458,0.0013806848077514916,0.041666666666666664,0.04166602682526721,2.0208245378427027e-06,0.002885397988620865,2023-04-28 04:38:43.255,202304,99,68,0,0,1,2,0,3,0,68,99,96,99,97,19,99,99,0,4,0
779,2023-04-27,f01974717,0.9999018708325769,0.999910414286033,0.7142857142857143,0.7380952380952381,7002745576840233.0,0.2618815786579258,6931532144869376.0,0.26745235374490933,0.9898306412549991,0.01593824676863845,599864173920256.0,0.248851791552254,5628356042120233.0,0.21048355232198127,1636721322098688.0,0.409798450616606,7002745576840233.0,0.2618815786579258,0.23612691795855933,0.1550419320492533,1.0,1.0,0.3620179932286795,0.24345693627218296,1.0,1.0,1160145.1605147857,0.623088798262125,212730.15905000825,0.3604217969873276,1.0,1.0,1.0,1.0,0.6187457687835651,0.12374915375671303,1.0,1.0,2.6133851754575655e-05,0.05007678532136909,2023-04-28 04:38:43.255,202304,99,73,26,26,1,24,21,40,26,15,99,24,99,62,36,99,99,12,99,5
780,2023-04-27,f01986979,0.9994972347913524,0.9995057747874802,0.75,0.775,274877906944000.0,0.010279604875053075,135615202983936.0,0.005232696679982121,0.493365234375,0.007944151678151688,81750944382976.0,0.03391412528309949,274877906944000.0,0.010279604875053075,135615202983936.0,0.033955016606364616,274877906944000.0,0.010279604875053075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1514800.0,0.9674333626300516,0.0,0.0,1.0,1.0,1.0,1.0,0.03076732692411809,0.006153465384823618,7.2593700318686345e-06,6.591714287931181e-06,3.6112325315591364e-06,0.005997971079256648,2023-04-28 04:38:43.255,202304,99,77,1,0,0,3,1,3,1,99,99,99,99,96,0,99,99,0,0,0
781,2023-04-27,f0700600,0.9938118811881188,0.9938203726069257,0.0,0.0,109951162777600.0,0.004111841714739738,110166045360128.0,0.004250743921911067,1.001954345703125,0.01613346288010199,79875922722816.0,0.03313627836303758,54975581388800.0,0.002055920661301958,98302271946752.0,0.024612692332666483,109951162777600.0,0.004111841714739738,0.8923100727216463,0.8808788069247115,1.0,1.0,0.9477023054309144,0.9379834264050341,1.0,1.0,1468879.276299505,0.922847613790253,3247.411657744887,0.005501984065018558,1.0,1.0,1.0,1.0,0.007301215815084059,0.0014602431630168118,0.016129032258064516,0.01612837536619299,1.1986202687985023e-06,0.0012762694549716962,2023-04-28 04:38:43.255,202304,99,0,0,0,1,3,0,2,0,88,99,93,99,92,0,99,99,0,1,0
782,2023-04-27,f01938396,0.9997514395791044,0.999759981747232,0.8,0.8266666666666667,1704243023052800.0,0.06373355226443533,1645859921985536.0,0.06350531179391072,0.9657425025201613,0.015550379116772678,295298865823744.0,0.12250381814251488,1704243023052800.0,0.06373355226443533,799236505468928.0,0.2001109638990169,1704243023052800.0,0.06373355226443533,0.4856042089564605,0.4310011911919087,1.0,1.0,0.7272049380670285,0.6765093533451868,1.0,1.0,1526060.5656406644,0.9783665690560497,121871.46572566101,0.20648286483909598,1.0,1.0,1.0,1.0,0.1771695731313487,0.03543391462626974,1.0,1.0,5.302261302597476e-06,0.009307468182528436,2023-04-28 04:38:43.255,202304,99,82,6,6,1,12,6,20,6,43,99,67,99,97,20,99,99,3,99,1
783,2023-04-27,f01965327,0.996875,0.9968835175909881,0.5,0.5166666666666666,109951162777600.0,0.004111841714739738,54546084659200.0,0.002104654270480491,0.49609375,0.007988086286806912,15272903704576.0,0.006335916299086082,109951162777600.0,0.004111841714739738,40364102647808.0,0.010106269214210583,109951162777600.0,0.004111841714739738,0.74,0.7124010482473372,1.0,1.0,1.0,1.0,1.0,1.0,1526400.0,0.9786961356193217,0.0,0.0,1.0,1.0,1.0,1.0,0.025275662696281318,0.005055132539256263,1.7492303386509936e-05,1.682465447469881e-05,4.039880350609213e-06,0.006836873846475052,2023-04-28 04:38:43.255,202304,99,51,0,0,0,0,0,1,0,71,99,99,99,97,0,99,99,0,0,0
784,2023-04-27,f01956882,0.9996876951905059,0.9996962368139829,0.0,0.0,98956046499840.0,0.0037006575040521815,95268145987584.0,0.003675910224286083,0.96273193359375,0.015501902880683155,95268145987584.0,0.039521694443182216,98956046499840.0,0.0037006575040521815,95268145987584.0,0.02385301498195005,98956046499840.0,0.0037006575040521815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,518400.0,0.0,0.0,0.0,0.9999999999997353,0.9999999999997353,0.0,0.0,0.03261755358161519,0.006523510716323037,1.812250815512867e-05,1.7454859664080433e-05,4.622549707787434e-06,0.007977210772003822,2023-04-28 04:38:43.255,202304,99,0,0,0,1,3,0,2,0,99,99,99,99,0,0,99,0,0,0,0
785,2023-04-27,f02063173,0.9975031210986267,0.9975116440564649,0.6666666666666667,0.688888888888889,687194767360000.0,0.02569901277583642,436914138120192.0,0.016858280706548733,0.63579375,0.010237538249954341,44318693785600.0,0.018385472224408863,687194767360000.0,0.02569901277583642,126001455562752.0,0.03154794904566761,687194767360000.0,0.02569901277583642,0.2883895131086142,0.21285219197629016,1.0,1.0,0.4524032459425718,0.3506391691223509,1.0,1.0,1526400.0,0.9786961356193217,0.0,0.0,1.0,1.0,1.0,1.0,0.12111595927541981,0.02422319185508396,1.0,1.0,2.2461308001008226e-05,0.04288928317934034,2023-04-28 04:38:43.255,202304,99,68,2,1,1,1,2,3,2,21,99,35,99,97,0,99,99,2,99,4
786,2023-04-27,f0159763,0.9625,0.9625082238809541,0.0,0.0,5497558138880.0,0.0002055917132079569,5454608465920.0,0.00021046542704804912,0.9921875,0.015976196951392952,2931852050432.0,0.001216269297951285,5497558138880.0,0.0002055917132079569,4397778075648.0,0.001101105113021424,5497558138880.0,0.0002055917132079569,0.80625,0.7856834734535446,1.0,1.0,0.98125,0.9777655446480622,1.0,1.0,1458246.35625,0.9125238064858882,1038.7125094650637,0.0017598568575629533,1.0,1.0,1.0,1.0,0.005798572101619976,0.0011597144203239953,0.0004288164665523156,0.0004281490922654382,1.331088076743363e-06,0.0015355210030107572,2023-04-28 04:38:43.255,202304,96,0,0,0,1,0,0,0,0,78,99,97,99,91,0,99,99,0,0,0
787,2023-04-27,f0229501,0.9409090909090909,0.9409171303110153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184672776192.0,0.0004914573951663174,0.0,0.0,2719846760448.0,0.0006809886005992403,0.0,0.0,0.7329493459654411,0.7046019685953764,0.0,0.0,0.9075021083418564,0.8903125204148603,0.0,0.0,1121959.0136363637,0.5860127720874192,147852.77766215743,0.25050215753392735,1.0,1.0,1.0,1.0,0.0007748579720558039,0.00015497159441116079,0.0,0.0,0.0,0.0,2023-04-28 04:38:43.255,202304,94,0,0,0,0,0,0,0,0,70,0,89,0,58,25,99,99,0,0,0
788,2023-04-27,f01198307,0.990625,0.9906334641891638,0.0,0.0,10995116277760.0,0.0004111838185517348,10909216931840.0,0.00042093085409609823,0.9921875,0.015976196951392952,6920534491136.0,0.00287096183699209,10995116277760.0,0.0004111838185517348,10909216931840.0,0.002731423921862305,10995116277760.0,0.0004111838185517348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1540800.0,0.9926775089853119,0.0,0.0,1.0,1.0,1.0,1.0,0.0009291143797871167,0.00018582287595742333,4.777693902707041e-06,4.110036501852237e-06,9.83680607126074e-07,0.0008556129884076557,2023-04-28 04:38:43.255,202304,99,0,0,0,1,0,0,0,0,99,99,99,99,99,0,99,99,0,0,0
789,2023-04-27,f01856640,0.9998962018527969,0.9999047452578156,0.8571428571428572,0.8857142857142858,8444249301319680.0,0.3157894734159071,8355164700278784.0,0.32238304869868734,0.9894502639770508,0.015932121926729954,2410527846301696.0,1.0,8444249301319680.0,0.3157894734159071,3993966592655360.0,1.0,8444249301319680.0,0.3157894734159071,0.47802368186974153,0.4226159925616278,1.0,1.0,0.5930015260198628,0.5173658987723649,1.0,1.0,1172322.4728005605,0.6349121003219639,490873.4842153557,0.8316709960844747,1.0,1.0,1.0,1.0,0.3358920348068626,0.06717840696137252,1.0,1.0,4.520516448424031e-06,0.007777522403547964,2023-04-28 04:38:43.255,202304,99,88,31,32,1,99,31,99,31,42,99,51,99,63,83,99,99,6,99,0
790,2023-04-27,f01973010,0.999840946685329,0.9998494896182314,0.8333333333333334,0.8611111111111112,2199023255552000.0,0.08223684174537535,2143388396683264.0,0.0827023895585309,0.9747001953125,0.015694616050466292,309719486955520.0,0.1284861680913547,2199023255552000.0,0.08223684174537535,913851465859072.0,0.22880798921484433,2199023255552000.0,0.08223684174537535,0.426358315307291,0.3654663569259437,1.0,1.0,0.70012088051915,0.6443920590359806,1.0,1.0,1528878.2927694363,0.981102381210969,8145.313053997743,0.013800339270446712,1.0,1.0,0.9999363786741315,0.9999363786741315,0.40484745457121146,0.0809694909142423,1.0,1.0,6.084995412469345e-06,0.01083935002488311,2023-04-28 04:38:43.255,202304,99,86,8,8,1,12,8,22,8,36,99,64,99,98,1,99,99,8,99,1
791,2023-04-27,f02100529,0.9994926218764534,0.999501161833167,0.6666666666666667,0.688888888888889,1970324836974592.0,0.07368421016307419,808850252890112.0,0.03120939201338758,0.41051619393484934,0.006610114908910617,152729037045760.0,0.0633591668752615,1970324836974592.0,0.07368421016307419,430504973172736.0,0.10778882653554586,1970324836974592.0,0.07368421016307419,0.5322431088257608,0.4825908016277093,1.0,1.0,0.7995026553148444,0.7622427062088446,1.0,1.0,1540794.294955816,0.9926719697941447,19.599066280801694,3.3206061236195985e-05,1.0,1.0,1.0,1.0,0.4319032063799113,0.08638064127598226,1.0,1.0,5.944402755803733e-05,0.11526782891510994,2023-04-28 04:38:43.255,202304,99,68,7,3,0,6,7,10,7,48,99,76,99,99,0,99,99,8,99,11
792,2023-04-27,f01130407,0.9733333333333334,0.9733416497774497,0.0,0.0,24189255811072.0,0.0009046048713768018,24000277250048.0,0.0009260478790114161,0.9921875,0.015976196951392952,1900590137344.0,0.000788453491917231,21990232555520.0,0.0008223680292392906,5318243254272.0,0.0013315690284073077,24189255811072.0,0.0009046048713768018,0.2215909090909091,0.1389629285377009,1.0,1.0,0.34126420454545453,0.2188463129196114,1.0,1.0,1529307.861111111,0.9815194614450776,1168.6829107945675,0.0019800614858654776,1.0,1.0,1.0,1.0,0.005850652347736773,0.0011701304695473547,3.5306371034653202e-06,2.8629788699998367e-06,9.420228377112862e-07,0.0007740849449064499,2023-04-28 04:38:43.255,202304,97,0,0,0,1,0,0,0,0,13,99,21,99,98,0,99,99,0,0,0
793,2023-04-27,f01404557,0.9982820436211532,0.9982905732343328,0.5,0.5166666666666666,412316860416000.0,0.015419407508647523,408550174097408.0,0.015763860485898878,0.9908645833333334,0.015954895322954056,70500814422016.0,0.029247043762727992,384829069721600.0,0.014391446981928634,159280959324160.0,0.03988039324569566,412316860416000.0,0.015419407508647523,0.3898687833778371,0.3251034679534196,1.0,1.0,0.5446585030040053,0.4600389234750966,1.0,1.0,1522181.6171198087,0.974600386588165,30499.895829795845,0.05167498257883191,0.999997407127758,0.999997407127758,0.8468031072602331,0.8468031072602331,0.022387810114982507,0.0044775620229965014,1.0,1.0,1.8962692345844184e-06,0.0026416319318923807,2023-04-28 04:38:43.255,202304,99,51,1,1,1,2,1,3,1,32,99,46,99,97,5,99,84,0,99,0
